12,13,28,32,34,35,40,27
2,9,20,21,23,32,43,1
1,13,19,26,35,42,49,37
1,9,25,31,34,35,38,36
8,19,21,29,33,40,46,25
5,10,24,30,32,43,48,40
11,20,30,34,41,47,49,16
1,2,8,12,24,44,45,26
7,10,12,31,37,42,44,34
4,7,13,16,31,32,39,26
1,12,16,21,29,43,49,8
13,14,18,19,25,29,38,36
2,7,9,12,21,30,37,23
1,7,10,18,23,24,34,3
12,13,35,41,42,44,47,32
11,13,19,25,28,46,49,24
4,5,20,26,28,29,48,44
18,19,31,33,35,40,50,16
8,16,22,24,25,30,32,11
2,12,22,30,32,35,36,1
1,2,12,15,35,39,45,44
4,19,21,33,37,38,39,42
7,8,18,26,33,42,46,39
5,7,16,20,26,30,36,44
17,25,28,30,34,46,49,42
4,5,11,12,31,43,44,15
15,26,34,41,44,45,46,11
6,15,29,32,36,45,48,39
1,3,26,28,36,47,50,48
5,9,12,19,21,22,49,31
5,9,14,23,32,33,46,26
7,15,17,20,32,40,50,21
5,15,17,22,25,37,46,13
4,15,17,24,27,32,41,36
18,19,31,36,38,41,43,8
1,16,26,28,31,44,45,22
10,14,20,37,42,44,46,50
1,3,8,24,35,42,43,18
1,11,15,21,35,48,49,3
2,14,26,31,35,39,49,32
10,12,23,26,39,41,45,42
9,15,21,28,31,36,38,12
6,16,22,23,28,29,34,8
1,13,26,30,37,42,50,10
7,10,15,17,25,39,45,43
2,6,16,23,40,41,48,31
4,5,9,13,29,30,35,20
10,20,25,29,35,42,45,3
9,16,17,19,30,38,49,45
1,2,5,6,16,30,45,19
3,16,17,23,35,37,47,26
10,16,18,33,34,37,45,36
7,14,20,24,35,40,50,15
9,25,32,34,37,46,50,18
20,24,31,33,36,41,49,50
4,6,9,21,40,42,43,24
2,10,16,18,22,44,50,42
2,7,10,14,27,32,35,44
1,12,13,24,28,36,39,35
2,16,25,38,40,41,44,26
1,2,9,22,26,32,47,35
7,16,22,28,30,34,41,44
20,26,28,29,35,39,47,46
3,15,23,24,31,33,47,22
7,8,23,30,32,33,49,22
6,12,13,21,24,30,47,34
8,12,19,20,26,32,46,27
7,20,24,33,44,48,49,43
10,11,13,20,22,27,48,21
2,9,20,27,40,45,49,50
11,12,28,32,36,38,41,44
4,6,8,16,21,36,50,9
1,11,21,38,40,43,45,20
4,8,26,32,35,36,37,33
2,4,11,16,25,29,47,34
9,12,13,15,29,30,41,47
5,16,22,24,31,33,38,30
5,16,18,20,23,28,39,8
4,6,10,22,32,39,50,19
6,7,10,14,28,29,46,44
4,17,25,38,41,46,50,14
4,5,9,15,33,37,42,30
2,11,12,21,24,38,39,33
5,7,12,18,33,40,50,15
13,28,30,34,40,45,49,9
11,16,22,25,31,41,44,30
7,12,13,30,38,46,48,28
3,18,26,28,37,39,40,16
1,4,11,5,42,45,49,36
3,8,15,29,34,38,39,17
4,12,14,16,27,35,41,32
1,3,17,18,20,23,29,35
10,11,18,26,36,40,49,28
6,7,8,11,35,41,44,10
19,22,29,33,41,45,50,44
2,6,14,19,25,27,44,32
1,10,11,16,19,23,39,50
1,5,11,12,13,23,33,21
3,11,28,40,43,44,45,4
8,12,32,33,34,46,47,13
17,19,32,34,37,44,45,22
5,11,29,31,38,39,49,41
3,30,39,44,45,47,49,46
2,3,12,15,32,33,36,9
5,6,12,15,18,34,37,7
1,4,18,19,23,28,29,43
2,6,9,21,22,32,43,3
1,6,9,11,31,39,50,35
1,4,6,7,34,40,46,2
5,13,27,28,32,45,50,44
10,15,18,27,28,32,43,8
2,4,14,28,29,30,43,34
3,22,32,43,46,47,48,49
3,5,16,20,31,34,38,17
5,8,18,21,23,31,48,40
2,3,23,36,38,40,48,42
7,14,17,26,29,38,39,18
6,7,14,15,28,39,42,37
15,19,22,28,34,36,46,25
17,25,30,35,36,44,50,10
4,5,22,30,44,46,50,34
4,8,18,24,26,35,46,5
11,23,36,38,42,43,49,27
1,14,17,19,23,42,48,39
21,24,25,26,31,42,43,30
2,7,19,28,36,37,44,10
3,16,19,21,24,40,46,39
22,24,31,33,39,45,46,2
3,15,20,21,23,24,34,38
1,3,6,19,21,33,47,10
2,4,7,25,33,43,49,38
15,17,23,32,38,46,47,44
14,18,22,25,34,40,46,30
8,16,24,28,40,41,47,10
1,4,23,24,31,40,48,38
4,19,29,34,41,44,46,31
13,16,18,29,35,36,49,34
5,8,16,32,36,41,42,12
10,16,21,29,42,44,50,26
7,9,14,18,22,32,42,2
1,6,12,18,26,27,40,42
7,11,21,22,24,26,35,32
4,9,25,31,41,48,49,7
11,20,27,28,32,36,50,2
2,9,10,14,42,43,44,25
5,6,7,18,22,34,36,26
1,2,12,20,24,26,28,13
3,6,11,24,29,45,50,16
9,10,16,29,36,37,50,20
